TRAVEL_ID,VISIT_AREA_NM,GUNGU,ROAD_NM_ADDR,LOTNO_ADDR,LONGITUDE,LATITUDE,VISIT_AREA_TYPE_CD,VISIT_CHC_REASON_CD,REVISIT_YN,REVISIT_INTENTION,RCMDTN_INTENTION,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STATUS_ACCOMPANY,DGSTFN
694,광장시장,종로구,서울 종로구 창경궁로 88,서울 종로구 예지동 2-1,126.99895,37.570028,쇼핑,지명도/명소/핫플레이스,Y,4.0,4.0,여,30~40,3,3,1,1,3,1,혼자,4.0
1031,서울숲,성동구,,서울 성동구 성수동1가 678-1,127.037618,37.544322,자연,지명도/명소/핫플레이스,N,3.0,3.0,남,10~20,3,1,2,1,1,2,혼자,3.0
406,답십리영화미디어아트센터,동대문구,서울 동대문구 답십리로 210-9,서울 동대문구 답십리동 산 2-121,127.063759,37.571791,문화시설,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,1,3,2,3,1,3,혼자,5.0
611,설빙 서울혜화대학로점,종로구,서울 종로구 대학로12길 21,서울 종로구 동숭동 1-52,127.003301,37.582718,음식점/카페,기타,Y,5.0,5.0,여,30~40,3,1,3,1,1,1,친구,5.0
196,청키면가 무교점,중구,서울 중구 다동길 33,서울 중구 다동 58-1,126.981133,37.567991,음식점/카페,지명도/명소/핫플레이스,N,3.0,4.0,남,10~20,3,1,1,3,3,3,혼자,4.0
118,경복궁,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.976897,37.577609,역사/유적지,지명도/명소/핫플레이스,Y,5.0,5.0,남,30~40,3,3,1,3,3,2,혼자,5.0
373,통인시장,종로구,서울 종로구 자하문로15길 16,서울 종로구 통인동 13-1,126.970026,37.580775,쇼핑,지인 추천이 있어서,N,2.0,2.0,남,10~20,3,1,3,3,3,3,혼자,2.0
549,덕수궁,중구,서울 중구 세종대로 99,서울 중구 정동 5-1,126.974895,37.565564,역사/유적지,과거 경험이 좋아서,Y,4.0,5.0,남,10~20,3,1,1,1,3,1,혼자,4.0
1083,다이소 이태원점,용산구,서울 용산구 이태원로15길 1,서울 용산구 이태원동 181-8,126.99017,37.534597,쇼핑,가성비가 좋아서,N,4.0,4.0,여,10~20,3,2,1,3,3,2,연인,4.0
1158,이마트24 R종로성대점,종로구,서울 종로구 성균관로 13,서울 종로구 명륜2가 222,126.997718,37.583871,쇼핑,과거 경험이 좋아서,Y,4.0,4.0,여,10~20,2,1,3,2,1,1,연인,4.0
368,인사센트럴뮤지엄,종로구,서울 종로구 인사동길 49,서울 종로구 관훈동 155-2,126.98407,37.574397,문화시설,지명도/명소/핫플레이스,N,2.0,3.0,여,10~20,1,2,1,2,1,3,혼자,4.0
555,남산케이블카,중구,서울 중구 소파로 83,서울 중구 회현동1가 산 1-19,126.984026,37.556601,테마시설,지명도/명소/핫플레이스,Y,3.0,4.0,여,30~40,2,2,3,3,3,3,가족,4.0
632,열린송현녹지광장,종로구,,서울 종로구 송현동 48-9,126.981715,37.576568,자연,과거 경험이 좋아서,N,4.0,4.0,남,10~20,3,1,3,1,3,2,혼자,5.0
391,피오리,마포구,서울 마포구 월드컵로10길 13,서울 마포구 서교동 476-26,126.912433,37.554728,음식점/카페,지명도/명소/핫플레이스,N,2.0,3.0,남,10~20,1,1,3,1,1,3,연인,3.0
345,로미스토리 홍대플래그쉽스토어,마포구,서울 마포구 와우산로17길 23,서울 마포구 서교동 408-1,126.921608,37.550054,음식점/카페,과거 경험이 좋아서,N,3.0,3.0,여,10~20,1,1,3,1,3,1,연인,3.0
446,진옥화 할매원조닭한마리 본점,종로구,서울 종로구 종로40가길 18,서울 종로구 종로5가 265-22,127.005696,37.570338,음식점/카페,지명도/명소/핫플레이스,N,1.0,1.0,남,10~20,3,1,1,3,1,3,연인,1.0
411,스타필드 코엑스몰,강남구,서울 강남구 영동대로 513,서울 강남구 삼성동 159-9,127.059777,37.511318,쇼핑,지인 추천이 있어서,N,4.0,4.0,여,50대 이상,2,1,3,3,3,3,가족,4.0
131,서울역,용산구,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,126.970607,37.554679,음식점/카페,과거 경험이 좋아서,Y,4.0,4.0,남,50대 이상,3,3,3,3,3,3,혼자,4.0
1080,남산공원 N서울타워,용산구,서울 용산구 남산공원길 105,서울 용산구 용산동2가 산 1-3,126.988231,37.551305,자연,지명도/명소/핫플레이스,Y,3.0,3.0,여,30~40,1,1,2,3,1,2,가족,4.0
742,플레이가든 홍대점,마포구,서울 마포구 독막로3길 38,서울 마포구 서교동 396-44,126.917592,37.549834,쇼핑,기타,N,3.0,3.0,여,10~20,3,1,2,1,3,1,연인,3.0
935,석촌호수 동호,송파구,서울 송파구 송파나루길 166,서울 송파구 신천동 32,127.1059,37.511621,자연,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,1,1,1,1,1,3,연인,4.0
882,타코비리아,영등포구,서울 영등포구 도림로139길 11-1,서울 영등포구 문래동2가 46-8,126.892958,37.513738,음식점/카페,지인 추천이 있어서,N,3.0,4.0,남,30~40,1,1,2,1,2,3,연인,4.0
270,몰또 이탈리안 에스프레소바 앤 테라스,중구,서울 중구 명동길 73,서울 중구 명동1가 1-3,126.98618,37.564239,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,1,1,1,1,1,연인,5.0
864,청와대 정문,종로구,서울 종로구 청와대로 1,서울 종로구 세종로 1,126.97524,37.584368,역사/유적지,지인 추천이 있어서,N,3.0,3.0,여,30~40,1,2,3,2,3,3,가족,3.0
94,다운타우너 안국,종로구,서울 종로구 북촌로 6-4,서울 종로구 재동 85-3,126.986248,37.577462,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,2,1,2,1,1,3,연인,3.0
69,국립중앙박물관,용산구,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,126.980214,37.524018,역사/유적지,지명도/명소/핫플레이스,N,2.0,5.0,남,30~40,3,1,1,2,3,1,혼자,5.0
886,명동거리,중구,,서울 중구 명동2가,126.984901,37.562077,쇼핑,지명도/명소/핫플레이스,N,4.0,4.0,남,30~40,1,1,1,1,1,1,연인,4.0
831,공차 영등포구청점,영등포구,서울 영등포구 당산로 136,서울 영등포구 당산동3가 214,126.897061,37.526699,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,여,50대 이상,1,2,1,1,3,1,혼자,5.0
600,양키통닭,영등포구,서울 영등포구 도림로139길 13,서울 영등포구 문래동2가 49-1,126.89276,37.513664,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,2,1,3,3,1,3,혼자,5.0
551,헤븐센스 성수연무장점,성동구,서울 성동구 연무장길 30,서울 성동구 성수동2가 310-55,127.052798,37.543118,쇼핑,과거 경험이 좋아서,Y,5.0,5.0,여,10~20,2,1,3,3,3,2,혼자,5.0
325,핏제리아오 동부이촌점,용산구,서울 용산구 이촌로64길 61,서울 용산구 이촌동 302-64,126.96772,37.520199,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,3,1,3,3,1,3,혼자,5.0
85,북촌한옥마을,종로구,서울 종로구 북촌로11길 49,서울 종로구 가회동 31-31,126.983385,37.582919,자연,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,1,1,1,1,3,3,혼자,5.0
388,카츠8 용산점,용산구,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.964357,37.529925,음식점/카페,지인 추천이 있어서,N,2.0,2.0,여,10~20,3,1,1,3,3,3,혼자,3.0
170,타임스퀘어,영등포구,서울 영등포구 영중로 15,서울 영등포구 영등포동4가 442,126.903071,37.517105,쇼핑,가기 편해서/교통이 좋아서,N,3.0,3.0,여,10~20,1,1,2,3,3,3,연인,3.0
520,콤콤오락실,종로구,서울 종로구 수표로28길 23-6,서울 종로구 익선동 171-1,126.989982,37.57307,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,3,2,3,2,3,3,친구,5.0
1050,창경궁,종로구,서울 종로구 창경궁로 185,서울 종로구 와룡동 2-1,126.9952,37.579417,역사/유적지,기타,N,4.0,5.0,여,30~40,3,3,3,2,3,3,가족,5.0
89,디토 서초점,서초구,서울 서초구 명달로 94,서울 서초구 서초동 1516-2,127.004333,37.48568,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,50대 이상,1,3,1,1,3,1,혼자,5.0
643,대한민국역사박물관,종로구,서울 종로구 세종대로 198,서울 종로구 세종로 82-1,126.977858,37.573987,역사/유적지,과거 경험이 좋아서,Y,5.0,5.0,남,30~40,2,2,2,2,1,2,가족,5.0
329,서울숲카페거리,성동구,,서울 성동구 성수동1가 668-11,127.043029,37.546444,쇼핑,지인 추천이 있어서,N,5.0,5.0,남,30~40,3,3,3,3,3,2,가족,5.0
697,하이디라오 홍대지점,마포구,서울 마포구 양화로 176,서울 마포구 동교동 166-14,126.924761,37.557192,음식점/카페,지명도/명소/핫플레이스,N,5.0,4.0,남,10~20,2,1,2,3,1,3,연인,5.0
550,아모레퍼시픽미술관,용산구,서울 용산구 한강대로 100,서울 용산구 한강로2가 424,126.968458,37.529124,문화시설,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,3,1,3,3,1,3,연인,5.0
163,라씨에트,서초구,서울 서초구 서래로6길 6,서울 서초구 반포동 90-2,126.998706,37.497692,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,남,30~40,2,1,1,2,1,3,혼자,4.0
739,쉐이크쉑 종각점,종로구,서울 종로구 종로 33,서울 종로구 종로1가 40,126.98153,37.570435,음식점/카페,과거 경험이 좋아서,Y,5.0,4.0,남,10~20,3,1,3,3,1,3,연인,5.0
1159,엔메르,강동구,서울 강동구 구천면로 414,서울 강동구 명일동 325-1,127.14466,37.550601,쇼핑,기타,Y,5.0,5.0,남,30~40,2,2,1,2,3,1,혼자,5.0
295,용산역,용산구,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.964824,37.530076,쇼핑,가기 편해서/교통이 좋아서,Y,5.0,5.0,남,10~20,2,1,1,3,1,3,연인,5.0
117,효사정,동작구,서울 동작구 현충로 55,서울 동작구 흑석동 141-2,126.962748,37.510542,자연,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,1,3,2,1,1,3,혼자,4.0
214,빌라커피,용산구,서울 용산구 신흥로 101-9,서울 용산구 용산동2가 1,126.984905,37.544697,음식점/카페,과거 경험이 좋아서,N,5.0,5.0,남,30~40,2,3,1,3,1,3,연인,5.0
560,올림픽공원,송파구,서울 송파구 올림픽로 424,서울 송파구 방이동 88-3,127.120813,37.520534,자연,지명도/명소/핫플레이스,Y,3.0,4.0,여,10~20,3,1,3,3,1,3,혼자,3.0
356,교대가맥 교대본점,서초구,서울 서초구 반포대로22길 100,서울 서초구 서초동 1576-1,127.013535,37.491231,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,3,1,2,2,2,2,혼자,5.0
140,뚝섬한강공원,광진구,,서울 광진구 자양동 427-6,127.068921,37.529297,테마시설,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,2,1,2,1,2,2,혼자,5.0
835,포토시그니처 홍대1호점,마포구,서울 마포구 어울마당로 86,서울 마포구 서교동 358-57,126.921845,37.552691,쇼핑,과거 경험이 좋아서,N,4.0,4.0,여,30~40,1,1,3,2,3,3,가족,4.0
444,할리스 신림점,관악구,서울 관악구 신림로 353-1,서울 관악구 신림동 1432-72,126.929287,37.48594,음식점/카페,가기 편해서/교통이 좋아서,N,5.0,5.0,남,10~20,2,1,2,2,1,3,혼자,5.0
660,웨스틴조선서울 아리아,중구,서울 중구 소공로 106,서울 중구 소공동 87-1,126.98009,37.564437,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,1,1,1,3,1,3,가족,5.0
623,코벤트가든 올림픽공원점,송파구,서울 송파구 위례성대로 128,서울 송파구 방이동 183-3,127.125853,37.512232,음식점/카페,가기 편해서/교통이 좋아서,Y,4.0,4.0,남,30~40,1,1,1,3,3,3,가족,4.0
193,신세계백화점 강남점,서초구,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,127.00432,37.505306,쇼핑,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,2,3,1,2,3,2,연인,4.0
834,동대문디자인플라자,중구,서울 중구 을지로 281,서울 중구 을지로7가 2-1,127.009911,37.567184,문화시설,과거 경험이 좋아서,Y,5.0,5.0,남,10~20,1,3,2,1,3,3,연인,5.0
50,더현대서울,영등포구,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,126.928446,37.525872,쇼핑,과거 경험이 좋아서,Y,5.0,5.0,남,10~20,3,1,1,1,1,3,혼자,5.0
937,빛의시어터 기념품 샵,광진구,서울 광진구 워커힐로 177,서울 광진구 광장동 22-1,126.837425,33.327511,쇼핑,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,1,1,2,1,3,3,연인,4.0
809,북촌한옥마을,종로구,서울 종로구 북촌로11길 49,서울 종로구 가회동 31-31,126.983385,37.582919,자연,지명도/명소/핫플레이스,Y,5.0,5.0,여,30~40,2,3,1,3,2,3,친구,5.0
486,창덕궁 후원,종로구,서울 종로구 율곡로 99,서울 종로구 와룡동 2-71,126.991618,37.581827,테마시설,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,1,2,1,1,3,가족,5.0
1160,광화문광장,종로구,서울 종로구 세종대로 지하 172,서울 종로구 세종로 1-68,126.976916,37.572603,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,2,1,1,2,1,혼자,5.0
59,달래해장 샤로수길점,관악구,서울 관악구 관악로14길 67,서울 관악구 봉천동 1612-31,126.956315,37.4785,음식점/카페,지인 추천이 있어서,N,5.0,5.0,여,10~20,1,2,3,3,1,3,혼자,5.0
539,이설함흥냉면,강북구,서울 강북구 4.19로 42,서울 강북구 수유동 568-14,127.009663,37.647336,음식점/카페,지명도/명소/핫플레이스,N,4.0,5.0,남,30~40,1,1,1,2,1,1,혼자,1.0
855,고척스카이돔,구로구,서울 구로구 경인로 430,서울 구로구 고척동 63-6,126.867105,37.498234,문화시설,지명도/명소/핫플레이스,Y,5.0,5.0,여,10~20,3,1,3,3,3,3,혼자,5.0
1123,안녕식당,강동구,서울 강동구 천호대로159길 53,서울 강동구 천호동 409-34,127.128149,37.53988,음식점/카페,지인 추천이 있어서,N,2.0,3.0,여,10~20,1,2,2,1,1,3,연인,5.0
479,천주교서울대교구 주교좌 명동대성당,중구,서울 중구 명동길 74,서울 중구 명동2가 1-1,126.987356,37.563185,역사/유적지,지명도/명소/핫플레이스,N,2.0,3.0,여,30~40,1,2,1,2,1,3,혼자,4.0
611,마로니에공원,종로구,서울 종로구 대학로 104,서울 종로구 동숭동 1-124,127.002826,37.580289,자연,과거 경험이 좋아서,N,5.0,5.0,여,30~40,3,1,3,1,1,1,친구,5.0
293,파이키,종로구,서울 종로구 서순라길 81,서울 종로구 권농동 191-3,126.992388,37.57389,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,1,1,3,1,3,3,혼자,5.0
1161,NC백화점 불광점,은평구,서울 은평구 불광로 20,서울 은평구 대조동 240,126.928921,37.609707,쇼핑,기타,Y,4.0,3.0,여,30~40,1,1,1,1,2,2,친구,4.0
166,스타벅스 삼청동점,종로구,서울 종로구 삼청로 111-1,서울 종로구 삼청동 112,126.981758,37.585351,음식점/카페,가기 편해서/교통이 좋아서,N,4.0,4.0,남,30~40,2,1,2,3,1,3,연인,4.0
2,반포한강공원 달빛광장,서초구,서울 서초구 신반포로11길 40,서울 서초구 반포동 115-5,126.997629,37.511355,자연,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,3,1,1,3,3,1,혼자,5.0
562,현대백화점 신촌점,서대문구,서울 서대문구 신촌로 83,서울 서대문구 창천동 30-33,126.935816,37.556154,쇼핑,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,1,1,1,1,1,3,가족,5.0
753,강남역사거리,강남구,,서울 강남구 역삼동,127.027638,37.497952,쇼핑,지명도/명소/핫플레이스,Y,5.0,4.0,여,10~20,1,1,1,3,3,3,연인,4.0
834,용산공원 부분개방부지,용산구,서울 용산구 서빙고로 221,서울 용산구 서빙고동 235-101,126.988203,37.520584,자연,지명도/명소/핫플레이스,N,4.0,5.0,남,10~20,1,3,2,1,3,3,연인,5.0
1030,빌라커피,용산구,서울 용산구 신흥로 101-9,서울 용산구 용산동2가 1,126.984905,37.544697,음식점/카페,지인 추천이 있어서,N,5.0,5.0,남,10~20,3,3,1,1,3,3,혼자,5.0
1140,한암동 여의도점,영등포구,서울 영등포구 국제금융로2길 32,서울 영등포구 여의도동 23-8,126.924138,37.52386,음식점/카페,지인 추천이 있어서,N,5.0,5.0,남,30~40,2,1,2,3,1,1,연인,5.0
520,스타벅스 서울역사점,중구,서울 중구 한강대로 405,서울 중구 봉래동2가 122-11,126.971703,37.554147,음식점/카페,과거 경험이 좋아서,N,5.0,5.0,여,10~20,3,2,3,2,3,3,친구,5.0
1162,봉이전,관악구,서울 관악구 봉천로 473-5,서울 관악구 봉천동 860-15,126.952707,37.482604,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,1,3,1,1,3,연인,5.0
1015,괴르츠,마포구,서울 마포구 토정로 136-13,서울 마포구 상수동 304-1,126.925841,37.544874,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,3,2,1,2,1,3,친구,5.0
1116,마포양지설렁탕,마포구,서울 마포구 새창로 6,서울 마포구 도화동 181-39,126.950507,37.542029,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,50대 이상,1,1,1,3,1,2,가족,4.0
725,순남시래기 삼청동점,종로구,서울 종로구 삼청로 110-3,서울 종로구 삼청동 47,126.982247,37.585329,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,남,30~40,2,1,3,1,1,1,친구,4.0
889,영천시장,서대문구,,서울 서대문구 영천동 341-10,126.962668,37.569703,쇼핑,과거 경험이 좋아서,N,4.0,4.0,여,50대 이상,1,2,2,2,1,2,혼자,3.0
17,성수다락,성동구,서울 성동구 뚝섬로9길 20,서울 성동구 성수동2가 328-15,127.056224,37.539918,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,1,1,1,3,3,3,친구,5.0
78,미스터브리즈커피 도봉산입구점,도봉구,서울 도봉구 도봉산길 43,서울 도봉구 도봉동 554-16,127.040615,37.686959,자연,과거 경험이 좋아서,N,4.0,4.0,남,30~40,1,3,1,2,1,1,가족,4.0
804,류타이쿠진,구로구,서울 구로구 연동로11길 14,서울 구로구 항동 22-4,126.82077,37.483414,음식점/카페,기타,N,3.0,3.0,여,50대 이상,1,1,1,1,3,1,가족,4.0
1156,레코드피자,종로구,서울 종로구 창경궁로 258-11,서울 종로구 명륜2가 21-12,127.000571,37.583752,음식점/카페,과거 경험이 좋아서,N,5.0,4.0,여,10~20,1,1,1,3,3,3,연인,5.0
779,현대시티아울렛 동대문점,중구,서울 중구 장충단로13길 20,서울 중구 을지로6가 17-2,127.007697,37.568781,쇼핑,기타,N,4.0,4.0,여,50대 이상,1,1,2,2,3,3,연인,4.0
322,사위식당 성수점,성동구,서울 성동구 연무장5길 9-16,서울 성동구 성수동2가 302-8,127.052638,37.544395,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,1,1,3,1,3,3,혼자,5.0
682,서울역사박물관,종로구,서울 종로구 새문안로 55,서울 종로구 신문로2가 2-1,126.970546,37.5705,역사/유적지,지인 추천이 있어서,N,5.0,5.0,남,30~40,2,1,1,2,1,3,혼자,5.0
937,빛의시어터,광진구,서울 광진구 워커힐로 177,서울 광진구 광장동 22-1,127.110317,37.555632,문화시설,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,1,1,2,1,3,3,연인,4.0
969,화양제일시장,광진구,,서울 광진구 화양동 8-60,127.069081,37.54283,쇼핑,과거 경험이 좋아서,N,3.0,3.0,남,10~20,3,1,1,3,1,1,혼자,4.0
399,크리스찬 디올 성수,성동구,서울 성동구 연무장5길 7,서울 성동구 성수동2가 302-11,127.052465,37.544028,쇼핑,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,2,1,1,3,3,3,친구,3.0
